ID,present_skills,missing_skills
25706337,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
91318828,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
42156237,"['python', 'sql', 'excel']","['machine learning', 'statistics', 'data analysis', 'nlp']"
80679862,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16276121,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27921561,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
50219114,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30864828,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17562754,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24679149,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
81508860,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28679359,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14556869,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
23810469,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16536141,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12085736,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
20210676,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22706174,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18354623,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17432318,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11797122,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16332293,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28790806,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
91515108,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32109048,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11152490,"['data analysis', 'excel', 'statistics']","['machine learning', 'python', 'nlp', 'sql']"
99680385,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
15790602,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17510973,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23522150,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11257723,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14455622,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
84295343,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
78357954,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24703983,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
47487091,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23009962,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22732234,['statistics'],"['sql', 'machine learning', 'data analysis', 'nlp', 'excel', 'python']"
18448085,"['python', 'data analysis', 'sql', 'excel', 'statistics']","['machine learning', 'nlp']"
11887930,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14508237,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15100547,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
97449528,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26341645,"['data analysis', 'sql', 'excel']","['machine learning', 'statistics', 'nlp', 'python']"
82140102,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
17571262,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32069695,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22946204,"['python', 'machine learning', 'data analysis', 'sql', 'excel', 'statistics']",['nlp']
63989974,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
15484011,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18932512,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15210069,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25047127,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22452756,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24592627,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
51508889,"['data analysis', 'sql', 'excel']","['machine learning', 'statistics', 'nlp', 'python']"
15180322,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24221960,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24673903,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19007667,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30311202,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11121498,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32518109,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26718039,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23568731,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14663897,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21904897,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23591247,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16594812,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19831366,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16804396,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
92122785,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27831220,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13411858,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25924968,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34252537,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
81373857,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
92985983,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34452806,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21611637,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13095891,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
12717345,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23841877,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23032276,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32605413,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
65373280,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27909372,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
47603843,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11444536,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25953797,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23185829,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21869994,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28424982,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
47317494,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29784524,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10001727,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
74522938,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
91591026,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21511817,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
35468363,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
37231163,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16924102,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28092317,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16855929,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29211359,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27820360,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
48580330,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
29072179,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
94047639,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21622444,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
33964275,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21101152,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25128608,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18825446,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
61322296,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20817322,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29449419,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20321582,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19285236,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13264154,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
47729453,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
51554903,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14569498,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22561438,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12420359,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16248476,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10653119,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11209758,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
86551046,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23807940,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29775391,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
53265899,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
38309905,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
29772450,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21334981,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10276858,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10588874,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35157762,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
91072502,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13212436,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
15261348,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27662298,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16066857,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30337969,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10333299,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28396528,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19268120,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20691949,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26189601,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30826569,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
91268638,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18036030,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
36366044,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23398733,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
29990140,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
30128072,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28176889,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10889157,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19951766,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
57262959,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20033302,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24709432,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
62555739,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31547476,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18480859,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12254068,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11432686,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
25452321,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28230807,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15354126,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12155206,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27298953,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
68338341,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22349169,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11877150,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
86549455,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
26530575,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23955183,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24854026,"['data analysis', 'sql', 'excel']","['machine learning', 'statistics', 'nlp', 'python']"
48285304,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
14722634,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27789372,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26767199,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
15891494,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
78229715,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
22720697,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
70541112,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20705888,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
28522529,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19147603,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11490673,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
84356308,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
91564103,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22622351,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
61634281,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24530382,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27018361,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
92524964,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19405513,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17775916,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18975686,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28758002,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
59938965,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28396458,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27914096,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
57088974,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26231609,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20836112,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28398216,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26961846,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
37931076,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16426777,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26750846,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28623782,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
81677620,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14413148,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
76454959,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11441764,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24411323,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
33685988,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
62850928,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
34250007,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
74849878,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
25497147,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31948488,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18640927,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
77638654,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
38441665,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18072085,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
14408510,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12858898,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24670867,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29648950,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27330027,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
17880988,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
15011085,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20977412,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26013403,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
84373843,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21912637,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14181049,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29998869,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18024825,"['data analysis', 'sql', 'excel']","['machine learning', 'statistics', 'nlp', 'python']"
28973180,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23573064,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10549585,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23354541,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29494962,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
81217013,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
39675895,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
12071138,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25330083,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
69487178,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
86595128,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
74512244,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25678238,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
38907798,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
58165257,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
93653247,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
29612672,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
66741193,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
24553863,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16449850,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
47410104,"['data analysis', 'excel', 'statistics']","['machine learning', 'python', 'nlp', 'sql']"
38225199,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14106638,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19243556,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20880935,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
95519832,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
39295103,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25101183,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
88038965,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17392859,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20969845,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20275356,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
59818742,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
72136463,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
98513424,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15717923,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24833063,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15792052,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
59450123,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24611721,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15224503,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27409087,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20918464,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19540089,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28724469,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18636651,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
59777056,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22492537,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24967652,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24533931,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21807211,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
71767359,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27694040,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
15535408,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13386301,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27091280,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14413257,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
